from,to,line,seconds
840,825,Aqua Line: Lokmanya Nagar → Prajapati Nagar,134.2
841,829,Aqua Line: Prajapati Nagar → Lokmanya Nagar,63.5
841,830,Aqua Line: Lokmanya Nagar → Prajapati Nagar,52.4
842,824,Orange Line: Khapri → Automotive Square,131.7
842,832,Orange Line: Automotive Square → Khapri,120.1
843,820,Orange Line: Khapri → Automotive Square,160.7
843,838,Orange Line: Automotive Square → Khapri,214.0
844,853,Aqua Line: Prajapati Nagar → Lokmanya Nagar,137.9
845,850,Aqua Line: Lokmanya Nagar → Prajapati Nagar,139.7
845,854,Aqua Line: Prajapati Nagar → Lokmanya Nagar,113.2
846,821,Orange Line: Automotive Square → Khapri,117.4
846,828,Orange Line: Khapri → Automotive Square,75.2
847,833,Aqua Line: Lokmanya Nagar → Prajapati Nagar,95.4
847,839,Aqua Line: Prajapati Nagar → Lokmanya Nagar,84.0
848,829,Aqua Line: Lokmanya Nagar → Prajapati Nagar,91.5
848,835,Aqua Line: Prajapati Nagar → Lokmanya Nagar,55.8
849,828,Orange Line: Automotive Square → Khapri,159.1
849,855,Orange Line: Khapri → Automotive Square,60.4
850,822,Aqua Line: Lokmanya Nagar → Prajapati Nagar,74.5
850,845,Aqua Line: Prajapati Nagar → Lokmanya Nagar,139.6
851,823,Aqua Line: Lokmanya Nagar → Prajapati Nagar,123.1
851,827,Aqua Line: Prajapati Nagar → Lokmanya Nagar,86.1
852,819,Orange Line: Automotive Square → Khapri,121.8
852,834,Orange Line: Khapri → Automotive Square,87.5
853,823,Aqua Line: Prajapati Nagar → Lokmanya Nagar,75.5
853,844,Aqua Line: Lokmanya Nagar → Prajapati Nagar,137.6
854,825,Aqua Line: Prajapati Nagar → Lokmanya Nagar,80.8
854,845,Aqua Line: Lokmanya Nagar → Prajapati Nagar,113.3
855,837,Orange Line: Khapri → Automotive Square,90.3
855,849,Orange Line: Automotive Square → Khapri,60.3
856,865,Line 1 (Pendhar → CBD Belapur),82.1
856,867,Line 1 (CBD Belapur → Pendhar),96.4
857,865,Line 1 (CBD Belapur → Pendhar),89.6
858,860,Line 1 (Pendhar → CBD Belapur),123.8
858,864,Line 1 (CBD Belapur → Pendhar),120.3
859,861,Line 1 (CBD Belapur → Pendhar),130.6
859,867,Line 1 (Pendhar → CBD Belapur),81.8
860,859,Line 1 (Pendhar → CBD Belapur),131.2
861,858,Line 1 (CBD Belapur → Pendhar),123.7
862,863,Line 1 (CBD Belapur → Pendhar),84.3
862,866,Line 1 (Pendhar → CBD Belapur),97.8
863,862,Line 1 (Pendhar → CBD Belapur),84.4
864,858,Line 1 (Pendhar → CBD Belapur),120.3
864,866,Line 1 (CBD Belapur → Pendhar),125.3
865,856,Line 1 (CBD Belapur → Pendhar),81.7
865,857,Line 1 (Pendhar → CBD Belapur),89.1
866,862,Line 1 (CBD Belapur → Pendhar),98.0
866,864,Line 1 (Pendhar → CBD Belapur),124.6
867,856,Line 1 (Pendhar → CBD Belapur),96.6
867,859,Line 1 (CBD Belapur → Pendhar),82.4
868,869,Aqua Line: Noida Sector 51 → Depot,159.5
868,887,Aqua Line: Depot → Noida Sector 51,100.0
869,868,Aqua Line: Depot → Noida Sector 51,159.5
869,871,Aqua Line: Noida Sector 51 → Depot,132.7
870,871,Aqua Line: Depot → Noida Sector 51,92.3
871,869,Aqua Line: Depot → Noida Sector 51,132.7
871,870,Aqua Line: Noida Sector 51 → Depot,92.3
872,882,Aqua Line: Depot → Noida Sector 51,266.2
872,887,Aqua Line: Noida Sector 51 → Depot,111.1
873,885,Aqua Line: Depot → Noida Sector 51,203.6
873,886,Aqua Line: Noida Sector 51 → Depot,119.7
874,884,Aqua Line: Depot → Noida Sector 51,121.6
874,885,Aqua Line: Noida Sector 51 → Depot,94.3
875,876,Aqua Line: Noida Sector 51 → Depot,167.4
875,886,Aqua Line: Depot → Noida Sector 51,153.4
876,875,Aqua Line: Depot → Noida Sector 51,167.7
876,877,Aqua Line: Noida Sector 51 → Depot,112.5
877,876,Aqua Line: Depot → Noida Sector 51,112.4
877,878,Aqua Line: Noida Sector 51 → Depot,144.2
878,877,Aqua Line: Depot → Noida Sector 51,144.2
878,879,Aqua Line: Noida Sector 51 → Depot,128.5
879,878,Aqua Line: Depot → Noida Sector 51,128.4
879,880,Aqua Line: Noida Sector 51 → Depot,177.1
880,879,Aqua Line: Depot → Noida Sector 51,177.3
880,881,Aqua Line: Noida Sector 51 → Depot,159.1
881,880,Aqua Line: Depot → Noida Sector 51,158.9
881,882,Aqua Line: Noida Sector 51 → Depot,169.9
882,872,Aqua Line: Noida Sector 51 → Depot,265.4
882,881,Aqua Line: Depot → Noida Sector 51,169.7
883,888,Aqua Line: Noida Sector 51 → Depot,136.5
884,874,Aqua Line: Noida Sector 51 → Depot,121.4
884,888,Aqua Line: Depot → Noida Sector 51,106.5
885,873,Aqua Line: Noida Sector 51 → Depot,203.9
885,874,Aqua Line: Depot → Noida Sector 51,94.3
886,873,Aqua Line: Depot → Noida Sector 51,120.1
886,875,Aqua Line: Noida Sector 51 → Depot,153.6
887,868,Aqua Line: Noida Sector 51 → Depot,100.1
887,872,Aqua Line: Depot → Noida Sector 51,111.2
888,883,Aqua Line: Depot → Noida Sector 51,136.5
888,884,Aqua Line: Noida Sector 51 → Depot,106.6
889,890,Blue Line: Patliputra Bus Terminal → Malahi Pakri,105.7
889,893,Blue Line: Malahi Pakri → Patliputra Bus Terminal,139.1
890,889,Blue Line: Malahi Pakri → Patliputra Bus Terminal,105.7
890,891,Blue Line: Patliputra Bus Terminal → Malahi Pakri,124.5
891,890,Blue Line: Malahi Pakri → Patliputra Bus Terminal,123.7
892,893,Blue Line: Patliputra Bus Terminal → Malahi Pakri,113.6
893,889,Blue Line: Patliputra Bus Terminal → Malahi Pakri,139.1
893,892,Blue Line: Malahi Pakri → Patliputra Bus Terminal,114.2
894,910,Aqua Line: Vanaz => Ramwadi,90.1
894,919,Aqua Line: Ramwadi => Vanaz,102.1
895,898,Purple Line: Swargate → PCMC Bhavan,165.6
895,905,Purple Line: PCMC Bhavan → Swargate,91.0
896,914,Aqua Line: Ramwadi => Vanaz,111.7
896,920,Aqua Line: Vanaz => Ramwadi,65.7
897,899,Aqua Line: Ramwadi => Vanaz,47.0
897,909,Aqua Line: Vanaz => Ramwadi,71.8
898,895,Purple Line: PCMC Bhavan → Swargate,177.9
898,911,Purple Line: Swargate → PCMC Bhavan,91.0
899,897,Aqua Line: Vanaz => Ramwadi,60.6
899,902,Aqua Line: Ramwadi => Vanaz,88.1
900,917,Purple Line: Swargate → PCMC Bhavan,102.8
900,921,Purple Line: PCMC Bhavan → Swargate,71.2
901,906,Aqua Line: Vanaz => Ramwadi,84.5
901,909,Aqua Line: Ramwadi => Vanaz,69.7
902,899,Aqua Line: Vanaz => Ramwadi,88.1
902,915,Aqua Line: Ramwadi => Vanaz,116.3
903,913,Aqua Line: Vanaz => Ramwadi,155.1
903,920,Aqua Line: Ramwadi => Vanaz,212.0
904,907,Purple Line: Swargate → PCMC Bhavan,138.4
904,911,Purple Line: PCMC Bhavan → Swargate,108.6
905,895,Purple Line: Swargate → PCMC Bhavan,103.3
905,917,Purple Line: PCMC Bhavan → Swargate,362.2
906,901,Aqua Line: Ramwadi => Vanaz,93.5
906,912,Aqua Line: Vanaz => Ramwadi,83.8
907,904,Purple Line: PCMC Bhavan → Swargate,138.5
907,916,Purple Line: Swargate → PCMC Bhavan,77.8
908,916,Purple Line: PCMC Bhavan → Swargate,221.5
909,897,Aqua Line: Ramwadi => Vanaz,72.9
909,901,Aqua Line: Vanaz => Ramwadi,69.3
910,894,Aqua Line: Ramwadi => Vanaz,89.7
910,915,Aqua Line: Vanaz => Ramwadi,75.5
911,898,Purple Line: PCMC Bhavan → Swargate,91.0
911,904,Purple Line: Swargate → PCMC Bhavan,108.6
912,906,Aqua Line: Ramwadi => Vanaz,83.8
912,914,Aqua Line: Vanaz => Ramwadi,66.7
913,903,Aqua Line: Ramwadi => Vanaz,146.2
914,896,Aqua Line: Vanaz => Ramwadi,111.6
914,912,Aqua Line: Ramwadi => Vanaz,67.1
915,902,Aqua Line: Vanaz => Ramwadi,116.3
915,910,Aqua Line: Ramwadi => Vanaz,76.1
916,907,Purple Line: PCMC Bhavan → Swargate,77.9
916,908,Purple Line: Swargate → PCMC Bhavan,221.5
917,900,Purple Line: PCMC Bhavan → Swargate,101.3
917,905,Purple Line: Swargate → PCMC Bhavan,362.1
918,922,Purple Line: Swargate → PCMC Bhavan,154.0
919,894,Aqua Line: Vanaz => Ramwadi,102.1
920,896,Aqua Line: Ramwadi => Vanaz,65.3
920,903,Aqua Line: Vanaz => Ramwadi,211.6
921,900,Purple Line: Swargate → PCMC Bhavan,68.8
921,922,Purple Line: PCMC Bhavan → Swargate,103.0
922,918,Purple Line: PCMC Bhavan → Swargate,154.4
922,921,Purple Line: Swargate → PCMC Bhavan,103.8
