from,to,line,seconds
576,269,Train Rajdhani Express 20502: Anand Vihar Terminal → Agartala,2347.7
577,108,Shatabdi Express 12001: Rani Kamlapati → New Delhi,423.8
577,482,Train Duronto Express 12286: Hazrat Nizamuddin → Secunderabad,20564.8
577,735,Train Duronto Express 12285: Secunderabad → Hazrat Nizamuddin,19554.5
578,373,Nerul–Uran line (Uran->Nerul),405.3
578,373,Nerul–Uran line: Uran → CBD Belapur,405.3
578,508,Nerul–Uran line (Nerul -> Uran),227.6
578,508,Nerul–Uran line: CBD Belapur → Uran,227.6
579,36,Diva -> Roha MEMU,241.9
580,442,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,608.3
581,388,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,16244.2
581,388,Train Rajdhani Express 12953: Mumbai Central → Hazrat Nizamuddin,16244.2
581,388,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,16244.2
581,388,12907 Maharashtra Sampark Kranti Superfast Express,16244.2
581,480,Train Rajdhani Express 12951: Mumbai Central → New Delhi,2818.4
581,480,Train 12903 Golden Temple Mail: Bandra Terminus → Amritsar,2818.4
581,713,Train Rajdhani Express 12952: New Delhi → Mumbai Central,16060.0
581,713,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,16060.0
581,713,Train Rajdhani Express 12954: Hazrat Nizamuddin → Mumbai Central,16060.0
581,713,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,16060.3
581,713,12908 Maharashtra Sampark Kranti Superfast Express,16060.0
582,393,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,8259.8
582,419,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,14657.0
582,524,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,15998.9
582,524,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,15998.9
583,111,Train Express 15018: Gorakhpur → Mumbai LTT,2375.7
583,123,Train Express 15017: Mumbai LTT → Gorakhpur,1478.2
584,166,Harbour Line: Mumbai CSMT → Panvel,73.0
584,166,Harbour Line: Mumbai CSMT → Goregaon,73.0
584,211,Harbour Line: Panvel → Mumbai CSMT,88.0
584,211,Harbour Line: Goregaon → Mumbai CSMT,88.0
586,161,Train Rajdhani Express 12453: Ranchi → New Delhi (via Chopan),2484.6
586,235,Train Rajdhani Express 12454: New Delhi → Ranchi (via Chopan),6168.8
588,130,Train Rajdhani Express 20817: Bhubaneswar → New Delhi (via Sambalpur City),6707.9
588,318,Train Rajdhani Express 20818: New Delhi → Bhubaneswar (via Sambalpur City),6907.6
589,225,Lucknow Junction - Agra Fort InterCity Semifast Express,6788.2
589,523,Agra Fort - Lucknow Junction InterCity Semifast Express,2382.1
590,424,Train Rajdhani Express 12957: Ahmedabad → New Delhi,4440.6
592,43,Train Express 15018: Gorakhpur → Mumbai LTT,1350.4
592,304,Train Express 15017: Mumbai LTT → Gorakhpur,694.5
593,185,Hyderabad MMTS: Medchal → Secunderabad,47.4
593,185,Hyderabad MMTS: Medchal → Hyderabad,47.4
593,185,Hyderabad MMTS: Medchal → Lingampalli,47.4
593,571,Hyderabad MMTS: Lingampalli → Medchal,121.1
593,571,Hyderabad MMTS: Secunderabad → Medchal,121.1
593,571,Hyderabad MMTS: Hyderabad → Medchal,121.1
594,194,Train Express 14522: Ambala Cantonment → Delhi,2426.5
594,744,Train Express 14521: Delhi → Ambala Cantonment,2164.7
594,744,Train 12903 Golden Temple Mail: Bandra Terminus → Amritsar,2164.9
595,262,Chennai Beach - Tambaram suburban line,148.3
596,519,Chennai Beach - Tambaram suburban line,103.3
596,559,Chennai MRTS: Saint Thomas Mount → Chennai Beach,153.1
597,374,Train Express 14521: Delhi → Ambala Cantonment,663.4
597,460,Train Express 14522: Ambala Cantonment → Delhi,1426.4
597,477,Train 12903 Golden Temple Mail: Bandra Terminus → Amritsar,2213.6
598,278,Daily Express 16512: Kannur → KSR Bengaluru,2678.6
599,224,Train Vande Bharat Express 26651: KSR Bengaluru → Ernakulam Junction,4090.5
599,224,Train Vande Bharat Express 20641: Bengaluru Cantonment → Coimbatore,4090.5
599,489,Train Vande Bharat Express 20672: Bengaluru Cantonment → Madurai,3593.8
600,103,Train Express 15017: Mumbai LTT → Gorakhpur,673.7
600,404,Train Express 15018: Gorakhpur → Mumbai LTT,679.6
601,34,Train Rajdhani Express 20818: New Delhi → Bhubaneswar (via Sambalpur City),9532.3
601,318,Train Rajdhani Express 20817: Bhubaneswar → New Delhi (via Sambalpur City),3092.2
602,124,Central Line: Mumbai CSMT → Kalyan Junction (Slow),128.1
602,211,Harbour Line: Mumbai CSMT → Panvel,57.1
602,211,Harbour Line: Mumbai CSMT → Goregaon,57.1
602,452,Harbour Line: Panvel → Mumbai CSMT,72.9
602,452,Harbour Line: Goregaon → Mumbai CSMT,72.9
602,452,Central Line: Kalyan Junction → Mumbai CSMT (Slow),80.6
603,85,Hyderabad MMTS: Umdanagar → Lingampalli,141.9
603,85,Hyderabad MMTS: Falaknuma → Ramachandrapuram,141.9
603,85,Hyderabad MMTS: Falaknuma → Lingampalli,141.9
603,85,Hyderabad MMTS: Medchal → Lingampalli,141.9
603,85,Hyderabad MMTS: Secunderabad → Lingampalli,141.9
603,401,Hyderabad MMTS: Lingampalli → Medchal,372.3
603,401,Hyderabad MMTS: Hyderabad → Medchal,372.3
603,498,Hyderabad MMTS: Falaknuma → Hyderabad,137.8
603,498,Hyderabad MMTS: Medchal → Hyderabad,137.8
603,498,Hyderabad MMTS: Secunderabad → Hyderabad,137.8
603,617,Hyderabad MMTS: Lingampalli → Secunderabad,203.8
603,644,Hyderabad MMTS: Ramchandrapuram → Falaknuma,337.1
603,644,Hyderabad MMTS: Lingampalli → Falaknuma,337.1
603,644,Hyderabad MMTS: Lingampalli → Umdanagar,337.1
604,325,Harbour Line: Mumbai CSMT → Panvel,103.7
604,699,Trans-Harbour Line (Vashi => Thane),100.1
604,722,Trans-Harbour Line (Thane => Vashi),83.4
604,722,Harbour Line: Panvel → Mumbai CSMT,82.8
605,369,Harbour Line: Goregaon → Mumbai CSMT,119.5
605,733,Harbour Line: Mumbai CSMT → Goregaon,130.7
606,369,Western Line (Slow): Virar => Churchgate,101.2
606,733,Western Line (slow): Churchgate => Virar,148.2
608,546,Train Express 15018: Gorakhpur → Mumbai LTT,822.5
608,549,Train Express 15017: Mumbai LTT → Gorakhpur,804.7
609,311,Train Express 15018: Gorakhpur → Mumbai LTT,383.2
609,659,Train Express 15017: Mumbai LTT → Gorakhpur,718.5
610,191,Double Decker Express 12986: Delhi Sarai Rohilla → Jaipur,637.1
611,591,Delhi Ring Railway,631.7
612,302,Train Express 15017: Mumbai LTT → Gorakhpur,1413.9
612,428,Train Express 15018: Gorakhpur → Mumbai LTT,2531.1
613,101,Train 12903 Golden Temple Mail: Bandra Terminus → Amritsar,12672.9
613,388,Train Rajdhani Express 12954: Hazrat Nizamuddin → Mumbai Central,7215.3
613,454,Train Rajdhani Express 12953: Mumbai Central → Hazrat Nizamuddin,15026.0
614,524,Train 19058 Mangaluru Junction Surat Express,13034.6
615,78,Sealdah - Lalgola MEMU Passenger,1538.8
615,91,Bhagirathi Express,8346.5
615,198,Duronto Express: Sealdah -> New Delhi,17309.8
616,59,Nerul–Uran line (Nerul -> Uran),375.3
616,125,Harbour Line: Mumbai CSMT → Panvel,150.6
616,125,Trans-Harbour Line: Thane => Panvel,150.6
616,502,Nerul–Uran line (Uran->Nerul),95.5
616,502,Harbour Line: Panvel → Mumbai CSMT,94.0
616,502,Trans-Harbour Line: Panvel => Thane,93.6
617,309,Hyderabad MMTS: Umdanagar → Lingampalli,123.1
617,309,Hyderabad MMTS: Falaknuma → Hyderabad,123.1
617,309,Hyderabad MMTS: Falaknuma → Lingampalli,123.1
617,309,Hyderabad MMTS: Medchal → Hyderabad,123.1
617,309,Hyderabad MMTS: Medchal → Lingampalli,123.1
617,618,Train Rajdhani Express 22692: Hazrat Nizamuddin → Bengaluru,9518.1
617,739,Train Duronto Express 12220: Secunderabad → Mumbai LTT,11940.8
618,160,Train SuperFast Express 12702: Hyderabad → Mumbai CSMT,1565.1
618,359,Train Rajdhani Express 22691: Bengaluru → Hazrat Nizamuddin,18125.8
618,563,Train Rajdhani Express 22692: Hazrat Nizamuddin → Bengaluru,7912.8
618,665,Train SuperFast Express 12701: Mumbai CSMT → Hyderabad,2353.1
619,558,Chennai Central - Thiruvallur suburban line,223.2
620,344,Train Express 15018: Gorakhpur → Mumbai LTT,373.2
620,719,Train Express 15017: Mumbai LTT → Gorakhpur,1578.7
621,166,Harbour Line: Panvel → Mumbai CSMT,130.0
621,166,Harbour Line: Goregaon → Mumbai CSMT,130.0
621,711,Harbour Line: Mumbai CSMT → Panvel,142.9
621,711,Harbour Line: Mumbai CSMT → Goregaon,143.1
622,328,Train SuperFast Express 12702: Hyderabad → Mumbai CSMT,1788.7
622,739,Train SuperFast Express 12701: Mumbai CSMT → Hyderabad,665.8
623,25,Central Line: Mumbai CSMT → Kasara (Fast),220.4
623,333,Central Line: Kasara → Mumbai CSMT (Fast),209.7
624,76,Lucknow Mail: Lucknow Junction -> New Delhi,4983.5
624,276,Lucknow Mail: New Delhi -> Lucknow Junction,4304.6
625,530,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,159.5
626,169,Train Express 15018: Gorakhpur → Mumbai LTT,2307.9
626,487,Train Express 15017: Mumbai LTT → Gorakhpur,2465.3
627,500,Central Line: Mumbai CSMT → Khopoli (Fast),291.3
627,716,Central Line: Khopoli → Mumbai CSMT (Fast),276.1
628,580,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,335.0
629,225,Agra Fort - Lucknow Junction InterCity Semifast Express,3983.9
629,230,Lucknow Junction - Agra Fort InterCity Semifast Express,1425.3
630,668,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,141.3
631,363,Pune Suburban Railway: Pune → Lonavala,265.5
631,556,Pune Suburban Railway: Lonavala → Pune,162.4
631,556,Train SuperFast Express 12127: Mumbai CSMT → Pune,162.5
631,675,Train SuperFast Express 12128: Pune → Mumbai CSMT,8440.1
632,390,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,5479.4
632,399,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,1997.4
632,683,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,2010.1
633,49,Daily Express 16512: Kannur → KSR Bengaluru,2224.0
634,418,Train Express 15017: Mumbai LTT → Gorakhpur,3354.2
634,493,Train Express 15018: Gorakhpur → Mumbai LTT,2120.2
635,628,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,407.6
636,291,Train MEMU 66591: KSR Bengaluru → Kolar,645.0
637,298,Train Express 15018: Gorakhpur → Mumbai LTT,2680.7
637,357,Train Express 15017: Mumbai LTT → Gorakhpur,3625.2
638,272,Train 75721: Siliguri Junction => Haldibari DEMU,4077.7
640,26,Kamrup Express,1853.5
641,448,Tambaram - Chengelpet suburban line,315.2
642,396,Central Line: Mumbai CSMT → Kalyan Junction (Slow),182.5
642,455,Central Line: Kalyan Junction → Mumbai CSMT (Slow),190.9
643,745,Train Vande Bharat Express 22232: SMVT Bengaluru → Kalaburagi,918.0
644,39,Hyderabad MMTS: Secunderabad → Falaknuma,74.4
644,39,Hyderabad MMTS: Ramchandrapuram → Falaknuma,74.4
644,39,Hyderabad MMTS: Lingampalli → Falaknuma,74.4
644,39,Hyderabad MMTS: Lingampalli → Umdanagar,74.4
644,309,Hyderabad MMTS: Falaknuma → Ramachandrapuram,254.7
644,617,Hyderabad MMTS: Umdanagar → Lingampalli,134.6
644,617,Hyderabad MMTS: Falaknuma → Hyderabad,134.6
644,617,Hyderabad MMTS: Falaknuma → Lingampalli,134.6
645,27,Train Sonpur Junction Chhapra Junction DEMU 75269: Sonpur Junction → Chhapra Junction,498.8
645,497,Train Chhapra Junction Sonpur Junction DEMU 75270: Chhapra Junction → Sonpur,450.0
646,222,Train Patliputra Lucknow Junction Express 15033: Patliputra → Lucknow Junction,2335.9
647,297,Train Express 15018: Gorakhpur → Mumbai LTT,3232.4
647,551,Train Express 15017: Mumbai LTT → Gorakhpur,1277.7
648,233,Train SuperFast Express 12701: Mumbai CSMT → Hyderabad,5913.2
648,395,Train SuperFast Express 12702: Hyderabad → Mumbai CSMT,4975.3
648,556,Train Duronto Express 12220: Secunderabad → Mumbai LTT,16842.1
648,739,Train Duronto Express 12219: Mumbai LTT → Secunderabad,9715.8
649,579,Diva -> Roha MEMU,468.0
650,529,Train Sonpur Junction Chhapra Junction DEMU 75269: Sonpur Junction → Chhapra Junction,432.4
651,67,Train Rajdhani Express 22692: Hazrat Nizamuddin → Bengaluru,9581.1
651,266,Train Rajdhani Express 22691: Bengaluru → Hazrat Nizamuddin,8653.2
652,177,Train MEMU 66591: KSR Bengaluru → Kolar,556.9
653,598,Daily Express 16512: Kannur → KSR Bengaluru,2428.4
654,110,Hyderabad MMTS: Lingampalli → Ghatkesar,225.6
654,229,Hyderabad MMTS: Ghatkesar → Lingampalli,217.2
655,415,Varanasi-Sultanpur-Lucknow Line,9343.3
656,102,Train Rajdhani Express 12953: Mumbai Central → Hazrat Nizamuddin,4157.1
656,119,Train Rajdhani Express 12952: New Delhi → Mumbai Central,15815.7
656,119,12908 Maharashtra Sampark Kranti Superfast Express,15815.7
656,713,Train Rajdhani Express 12951: Mumbai Central → New Delhi,9190.9
656,713,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,9190.9
656,713,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,9190.9
656,713,Train 12903 Golden Temple Mail: Bandra Terminus → Amritsar,9190.9
656,713,12907 Maharashtra Sampark Kranti Superfast Express,9190.9
656,714,Train Rajdhani Express 12954: Hazrat Nizamuddin → Mumbai Central,4825.4
656,721,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,14578.5
656,721,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,14578.5
657,468,Train 19058 Mangaluru Junction Surat Express,612.6
658,81,Passenger 51973: Mathura → Jaipur,418.7
658,567,Passenger 51974: Jaipur → Mathura,415.7
659,464,Train Express 15017: Mumbai LTT → Gorakhpur,524.5
659,609,Train Express 15018: Gorakhpur → Mumbai LTT,718.8
660,245,Pune Suburban Railway: Lonavala → Pune,224.8
660,712,Pune Suburban Railway: Pune → Lonavala,273.9
661,496,Diva -> Panvel MEMU,228.7
661,496,Diva -> Roha MEMU,228.7
661,510,Panvel -> Diva MEMU,617.9
662,151,Train Express 15017: Mumbai LTT → Gorakhpur,1970.1
662,368,Train Express 15018: Gorakhpur → Mumbai LTT,1074.8
664,663,Chennai Beach - Tambaram suburban line,138.4
665,618,Train SuperFast Express 12702: Hyderabad → Mumbai CSMT,2353.1
665,731,Train SuperFast Express 12701: Mumbai CSMT → Hyderabad,2582.0
666,545,Chennai MRTS: Chennai Beach → Saint Thomas Mount,73.9
666,693,Chennai MRTS: Saint Thomas Mount → Chennai Beach,122.8
667,130,Howrah-Mumbai Mail,4299.7
667,284,Train Rajdhani Express 22824: New Delhi → Bhubaneswar (via Tatanagar),9003.5
667,475,Train Rajdhani Express 22823: Bhubaneswar → New Delhi (via Tatanagar),5464.7
668,450,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,318.5
669,50,Hyderabad MMTS: Falaknuma → Ramachandrapuram,219.6
669,407,Hyderabad MMTS: Ramchandrapuram → Falaknuma,250.0
670,69,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,509.9
671,4,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,136.6
672,531,Train Gangadamodar Express 13330: Patna Junction → Dhanbad Junction,5919.5
672,536,Train Gangadamodar Express 13329: Dhanbad Junction → Patna Junction,16772.1
673,215,Central Line: Kalyan Junction → Mumbai CSMT (Slow),110.3
673,333,Central Line: Mumbai CSMT → Kalyan Junction (Slow),252.9
674,342,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,1362.0
675,172,Train SuperFast Express 12128: Pune → Mumbai CSMT,1682.7
675,172,20705 Mumbai CSMT Vande Bharat Express,1682.7
675,206,Trans-Harbour Line (Thane => Vashi),144.7
675,206,Trans-Harbour Line: Thane => Panvel,144.7
675,215,Central Line: Mumbai CSMT → Kalyan Junction (Fast),873.1
675,215,Central Line: Mumbai CSMT → Kasara (Fast),873.1
675,215,Central Line: Mumbai CSMT → Khopoli (Fast),873.1
675,240,Central Line: Kalyan Junction → Mumbai CSMT (Fast),953.6
675,240,Central Line: Khopoli → Mumbai CSMT (Fast),953.6
675,240,Central Line: Kasara → Mumbai CSMT (Fast),953.6
675,332,Central Line: Mumbai CSMT → Kalyan Junction (Slow),173.3
675,333,Train Express 15017: Mumbai LTT → Gorakhpur,1230.3
675,410,Train Express 15018: Gorakhpur → Mumbai LTT,1145.2
675,411,Train SuperFast Express 12127: Mumbai CSMT → Pune,4790.9
675,469,Central Line: Kalyan Junction → Mumbai CSMT (Slow),180.5
676,371,Central Line: Mumbai CSMT → Kasara (Fast),397.5
676,371,Central Line: Kasara → Mumbai CSMT (Fast),397.4
678,437,Chennai MRTS: Chennai Beach → Saint Thomas Mount,79.8
678,474,Chennai MRTS: Saint Thomas Mount → Chennai Beach,51.5
679,35,Chennai Central - Thiruvallur suburban line,80.9
680,148,Chennai MRTS: Saint Thomas Mount → Chennai Beach,49.0
680,406,Chennai MRTS: Chennai Beach → Saint Thomas Mount,86.1
681,383,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,4254.2
681,720,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,2713.5
682,393,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,3456.9
682,419,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,2982.8
683,223,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,4411.0
683,223,Train Vande Bharat Express 26651: KSR Bengaluru → Ernakulam Junction,4410.9
683,632,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,2010.5
683,632,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,2010.5
684,254,Harbour Line: Mumbai CSMT → Panvel,209.8
684,396,Harbour Line: Panvel → Mumbai CSMT,82.0
685,61,Train Express 15017: Mumbai LTT → Gorakhpur,2003.2
685,275,Train Express 15018: Gorakhpur → Mumbai LTT,995.6
686,209,Train Vande Bharat Express 20672: Bengaluru Cantonment → Madurai,6550.8
687,37,Chengalpattu - Arakkonam suburban line,1007.0
688,165,Train Vande Bharat Express 26651: KSR Bengaluru → Ernakulam Junction,3060.7
688,165,Train Vande Bharat Express 20641: Bengaluru Cantonment → Coimbatore,3060.7
689,390,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,2844.7
690,520,Chennai Beach - Tambaram suburban line,143.1
691,585,Saptagiri Express: MAS -> TPTY,3764.0
693,296,Chennai MRTS: Saint Thomas Mount → Chennai Beach,56.8
693,666,Chennai MRTS: Chennai Beach → Saint Thomas Mount,115.8
694,25,Central Line: Kasara → Mumbai CSMT (Fast),324.8
694,362,Central Line: Mumbai CSMT → Kasara (Fast),500.3
695,120,Train Passenger 55110 Chhapra Kacheri → Thawe Junction,138.8
696,184,Train Vande Bharat Express 20661: KSR Bengaluru → Dharwad,12918.3
696,184,Train Vande Bharat Express 26752: KSR Bengaluru → Belagavi,12918.3
697,13,Shatabdi Express 12003: Lucknow → New Delhi,5561.6
697,225,Shatabdi Express 12004: New Delhi → Lucknow,6543.8
697,230,Agra Fort - Lucknow Junction InterCity Semifast Express,1193.0
697,743,Lucknow Junction - Agra Fort InterCity Semifast Express,1385.5
698,223,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,1569.5
699,325,Trans-Harbour Line: Thane => Panvel,162.3
699,386,Trans-Harbour Line (Vashi => Thane),222.3
699,386,Trans-Harbour Line: Panvel => Thane,222.5
699,604,Trans-Harbour Line (Thane => Vashi),101.6
700,349,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,12706.0
700,438,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,3851.8
700,614,Train 19058 Mangaluru Junction Surat Express,33964.4
701,311,Train Express 15017: Mumbai LTT → Gorakhpur,1011.5
701,549,Train Express 15018: Gorakhpur → Mumbai LTT,592.5
702,22,Central Line: Mumbai CSMT → Khopoli (Fast),171.6
702,737,Central Line: Khopoli → Mumbai CSMT (Fast),141.6
703,350,Central Line: Mumbai CSMT → Kasara (Fast),411.2
703,676,Central Line: Kasara → Mumbai CSMT (Fast),821.3
704,122,Hyderabad MMTS: Umdanagar → Lingampalli,445.8
705,343,Lucknow Junction - Agra Fort InterCity Semifast Express,1230.6
705,416,Agra Fort - Lucknow Junction InterCity Semifast Express,3842.3
706,216,Nerul–Uran line (Uran->Nerul),94.5
706,216,Nerul–Uran line: Uran → CBD Belapur,94.5
708,715,Tambaram - Chengelpet suburban line,218.6
709,607,Gevra Road Champa Railway Route,441.7
710,427,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,902.5
711,268,Harbour Line: Mumbai CSMT → Panvel,180.1
711,378,Harbour Line: Mumbai CSMT → Goregaon,127.4
711,621,Harbour Line: Panvel → Mumbai CSMT,142.5
711,621,Harbour Line: Goregaon → Mumbai CSMT,142.6
712,340,Pune Suburban Railway: Pune → Lonavala,358.5
712,660,Pune Suburban Railway: Lonavala → Pune,274.2
713,102,Train Rajdhani Express 12954: Hazrat Nizamuddin → Mumbai Central,5034.1
713,176,Train 12903 Golden Temple Mail: Bandra Terminus → Amritsar,9000.6
713,581,Train Rajdhani Express 12951: Mumbai Central → New Delhi,16059.2
713,581,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,16059.2
713,581,Train Rajdhani Express 12953: Mumbai Central → Hazrat Nizamuddin,16059.2
713,581,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,16059.2
713,581,12907 Maharashtra Sampark Kranti Superfast Express,16059.2
713,656,Train Rajdhani Express 12952: New Delhi → Mumbai Central,9190.9
713,656,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,9193.5
713,656,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,9190.8
713,656,12908 Maharashtra Sampark Kranti Superfast Express,9190.9
714,656,Train Rajdhani Express 12953: Mumbai Central → Hazrat Nizamuddin,4825.2
714,717,Train Rajdhani Express 12954: Hazrat Nizamuddin → Mumbai Central,1894.0
715,141,Tambaram - Chengelpet suburban line,1780.8
716,52,Central Line: Khopoli → Mumbai CSMT (Fast),745.2
716,627,Central Line: Mumbai CSMT → Khopoli (Fast),276.8
717,119,Train Rajdhani Express 12954: Hazrat Nizamuddin → Mumbai Central,9164.0
717,714,Train Rajdhani Express 12953: Mumbai Central → Hazrat Nizamuddin,1893.9
718,43,Train Express 15017: Mumbai LTT → Gorakhpur,2096.2
718,243,Shabd Bhedi Superfast Express: => Ghazipur,4465.9
718,719,Train Express 15018: Gorakhpur → Mumbai LTT,213.3
719,9,Varanasi - Gonda Intercity Express,9380.1
719,14,Varanasi - Kanpur line,8396.8
719,14,Varanasi-Allahabad line,8396.8
719,138,Train Express 15018: Gorakhpur → Mumbai LTT,1097.1
719,315,Varanasi-Jaunpur-Ayodhya-Barabanki railway line,4046.4
719,655,Varanasi-Sultanpur-Lucknow Line,10003.8
719,718,Train Express 15017: Mumbai LTT → Gorakhpur,214.6
719,718,Shabd Bhedi Superfast Express: => Ghazipur,213.7
720,527,Daily Express 16604: Thiruvananthapuram Central → Mangaluru Central,731.5
721,324,Vasai Road-Diva Line (main): Vasai Road => Diva,350.0
721,485,Western Line (fast): Virar => Churchgate,266.6
721,485,Western Line (Slow): Virar => Churchgate,266.8
721,488,Western Line (fast): Churchgate => Virar,301.9
721,488,Western Line (slow): Churchgate => Virar,302.2
721,524,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,3824.2
721,524,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,3824.2
721,656,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,14578.8
721,656,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,14578.8
722,444,Harbour Line: Panvel → Mumbai CSMT,521.3
722,604,Harbour Line: Mumbai CSMT → Panvel,83.1
722,604,Trans-Harbour Line (Vashi => Thane),83.5
723,40,Central Line: Mumbai CSMT → Kasara (Fast),403.4
723,362,Central Line: Kasara → Mumbai CSMT (Fast),540.9
724,187,Passenger 51973: Mathura → Jaipur,448.0
724,255,Passenger 51974: Jaipur → Mathura,610.3
725,545,Chennai MRTS: Saint Thomas Mount → Chennai Beach,118.3
725,559,Chennai MRTS: Chennai Beach → Saint Thomas Mount,135.6
726,492,Train MEMU 66591: KSR Bengaluru → Kolar,436.0
727,619,Chennai Central - Thiruvallur suburban line,253.8
728,307,Hyderabad MMTS: Umdanagar → Lingampalli,94.5
728,307,Hyderabad MMTS: Falaknuma → Secunderabad,94.5
728,307,Hyderabad MMTS: Falaknuma → Ramachandrapuram,94.5
728,307,Hyderabad MMTS: Falaknuma → Hyderabad,94.5
728,307,Hyderabad MMTS: Falaknuma → Lingampalli,94.5
728,327,Hyderabad MMTS: Secunderabad → Falaknuma,124.1
728,327,Hyderabad MMTS: Ramchandrapuram → Falaknuma,124.1
728,327,Hyderabad MMTS: Lingampalli → Falaknuma,124.1
728,327,Hyderabad MMTS: Lingampalli → Umdanagar,124.1
729,240,Central Line: Mumbai CSMT → Kalyan Junction (Slow),95.2
729,396,Central Line: Kalyan Junction → Mumbai CSMT (Slow),179.4
730,260,Charminar Express: Hyderabad => Chennai,19878.6
730,289,Coromandel Express: Chennai => Howrah,75741.0
730,359,Charminar Express: Chennai => Hyderabad,14392.6
730,557,Coromandel Express: Howrah => Chennai,27603.7
731,85,Train SuperFast Express 12701: Mumbai CSMT → Hyderabad,4263.1
731,665,Train SuperFast Express 12702: Hyderabad → Mumbai CSMT,2583.2
732,240,Central Line: Kalyan Junction → Mumbai CSMT (Slow),258.5
732,341,Central Line: Mumbai CSMT → Kalyan Junction (Slow),134.8
733,32,Harbour Line: Mumbai CSMT → Goregaon,155.0
733,32,Western Line (slow): Churchgate => Virar,155.9
733,605,Harbour Line: Goregaon → Mumbai CSMT,129.7
733,606,Western Line (Slow): Virar => Churchgate,147.9
734,387,Chennai Central - Thiruvallur suburban line,204.1
735,108,Train Rajdhani Express 22222: Hazrat Nizamuddin → Mumbai CSMT,19291.7
735,108,Train Rajdhani Express 22692: Hazrat Nizamuddin → Bengaluru,19291.7
735,108,Train Rajdhani Express 12442: New Delhi → Bilaspur,19292.1
735,270,Train Rajdhani Express 22221: Mumbai CSMT → Hazrat Nizamuddin,6717.5
735,270,Train Rajdhani Express 22691: Bengaluru → Hazrat Nizamuddin,6717.5
735,270,Train Rajdhani Express 12441: Bilaspur → New Delhi,6717.5
735,270,Shatabdi Express 12001: Rani Kamlapati → New Delhi,6718.5
735,281,Train Duronto Express 12285: Secunderabad → Hazrat Nizamuddin,26797.6
735,403,Shatabdi Express 12002: New Delhi → Rani Kamlapati,6159.1
735,577,Train Duronto Express 12286: Hazrat Nizamuddin → Secunderabad,19552.2
736,488,Western Line (fast): Virar => Churchgate,294.0
736,488,Western Line (Slow): Virar => Churchgate,294.1
737,333,Central Line: Khopoli → Mumbai CSMT (Fast),144.9
737,702,Central Line: Mumbai CSMT → Khopoli (Fast),141.6
738,542,Chennai Central - Thiruvallur suburban line,109.9
739,160,Train SuperFast Express 12701: Mumbai CSMT → Hyderabad,927.2
